         CN num,      gen-CN num,      surface CN,           CN-Ni,  0.1251,  0.1248,  0.0150,  0.0000, -1.0555,  0.0149,  0.0000, -1.0462
     gen-CN num,  Pt bond length,             BOO,      chemSROP11,  0.1478,  0.1476,  0.0680,  0.0508, -1.4682,  0.0673,  0.0478, -1.4545
     gen-CN num,      chemSROP11,             BOO,  Pt bond length,  0.2795,  0.2741,  0.0077,  0.0000, -0.2902,  0.0065,  0.0000, -0.2807
     gen-CN num,             BOO,  Pt bond length,      chemSROP12,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,  Pt bond length,             BOO,      chemSROP12,  0.1479,  0.1477,  0.0680,  0.0000, -1.4684,  0.0673,  0.0000, -1.4549
     gen-CN num,      chemSROP12,             BOO,  Pt bond length,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0006,  0.0000, -0.2810
     gen-CN num,             BOO,  Pt bond length,      chemSROP22,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,  Pt bond length,             BOO,      chemSROP22,  0.1479,  0.1477,  0.0680,  0.0000, -1.4684,  0.0673,  0.0000, -1.4549
     gen-CN num,      chemSROP22,             BOO,  Pt bond length,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,             BOO,  Pt bond length,       gCN-Ni-Ni,  0.1668,  0.1684,  0.1642,  0.0270, -1.2863,  0.1595,  0.0270, -1.2547
     gen-CN num,  Pt bond length,             BOO,       gCN-Ni-Ni,  0.1474,  0.1470,  0.0673,  0.0285, -1.4664,  0.0667,  0.0315, -1.4527
     gen-CN num,       gCN-Ni-Ni,             BOO,  Pt bond length,  0.2695,  0.2642,  0.0213,  0.0432, -0.4497,  0.0213,  0.0238, -0.3895
     gen-CN num,             BOO,  Pt bond length,       gCN-Ni-Pt,  0.1694,  0.1703,  0.1634,  0.0126, -1.2816,  0.1585,  0.0142, -1.2524
     gen-CN num,  Pt bond length,             BOO,       gCN-Ni-Pt,  0.1479,  0.1476,  0.0678,  0.0047, -1.4682,  0.0670,  0.0086, -1.4544
     gen-CN num,       gCN-Ni-Pt,             BOO,  Pt bond length,  0.2645,  0.2587,  0.0189,  0.0265, -0.4479,  0.0189,  0.0146, -0.4090
     gen-CN num,             BOO,  Pt bond length,       gCN-Pt-Ni,  0.1654,  0.1667,  0.1567,  0.0347, -1.2977,  0.1517,  0.0349, -1.2653
     gen-CN num,  Pt bond length,             BOO,       gCN-Pt-Ni,  0.1469,  0.1468,  0.0660,  0.0421, -1.4667,  0.0653,  0.0397, -1.4517
     gen-CN num,       gCN-Pt-Ni,             BOO,  Pt bond length,  0.2335,  0.2297,  0.0430,  0.0486, -0.6535,  0.0415,  0.0314, -0.5948
     gen-CN num,             BOO,  Pt bond length,       gCN-Pt-Pt,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,  Pt bond length,             BOO,       gCN-Pt-Pt,  0.1479,  0.1477,  0.0680,  0.0000, -1.4684,  0.0673,  0.0000, -1.4549
     gen-CN num,       gCN-Pt-Pt,             BOO,  Pt bond length,  0.2147,  0.2132,  0.0134,  0.0000, -0.6719,  0.0131,  0.0000, -0.6568
     gen-CN num,             BOO,  Pt bond length,        gCN-Ni-X,  0.1680,  0.1691,  0.1631,  0.0106, -1.2861,  0.1584,  0.0112, -1.2560
     gen-CN num,  Pt bond length,             BOO,        gCN-Ni-X,  0.1477,  0.1474,  0.0675,  0.0078, -1.4676,  0.0667,  0.0099, -1.4536
     gen-CN num,        gCN-Ni-X,             BOO,  Pt bond length,  0.2644,  0.2589,  0.0118,  0.0465, -0.4931,  0.0119,  0.0303, -0.4425
     gen-CN num,             BOO,  Pt bond length,        gCN-Pt-X,  0.1710,  0.1724,  0.1620,  0.0017, -1.2728,  0.1577,  0.0016, -1.2425
     gen-CN num,  Pt bond length,             BOO,        gCN-Pt-X,  0.1479,  0.1477,  0.0680,  0.0000, -1.4684,  0.0673,  0.0000, -1.4549
     gen-CN num,        gCN-Pt-X,             BOO,  Pt bond length,  0.1854,  0.1846,  0.0148,  0.0000, -0.7958,  0.0146,  0.0000, -0.7825
     gen-CN num,             BOO,  Pt bond length,           CN-Pt,  0.1705,  0.1719,  0.1573,  0.0037, -1.2885,  0.1527,  0.0038, -1.2593
     gen-CN num,  Pt bond length,             BOO,           CN-Pt,  0.1478,  0.1477,  0.0670,  0.0032, -1.4716,  0.0671,  0.0006, -1.4555
     gen-CN num,           CN-Pt,             BOO,  Pt bond length,  0.1794,  0.1782,  0.0132,  0.0000, -0.8548,  0.0130,  0.0000, -0.8435
     gen-CN num,             BOO,  Pt bond length,  exp neg strain,  0.1582,  0.1583,  0.1673,  0.8335, -3.5622,  0.1629,  0.8888, -3.6826
     gen-CN num,  Pt bond length,             BOO,  exp neg strain,  0.1461,  0.1466,  0.0675,  0.2557, -1.6992,  0.0669,  0.2015, -1.6344
     gen-CN num,  exp neg strain,             BOO,  Pt bond length,  0.1150,  0.1153,  0.1975,  0.0000, -1.5206,  0.1957,  0.0000, -1.5056
     gen-CN num,             BOO,  Pt bond length,          strain,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,  Pt bond length,             BOO,          strain,  0.1479,  0.1477,  0.0680,  0.0000, -1.4684,  0.0673,  0.0000, -1.4549
     gen-CN num,          strain,             BOO,  Pt bond length,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,             BOO,  Pt bond length,  inverse strain,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,  Pt bond length,             BOO,  inverse strain,  0.1479,  0.1477,  0.0680,  0.0000, -1.4684,  0.0673,  0.0000, -1.4549
     gen-CN num,  inverse strain,             BOO,  Pt bond length,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,             BOO,    surface curv,      chemSROP11,  0.1711,  0.1724,  0.1657,  0.0278, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,    surface curv,             BOO,      chemSROP11,  0.2795,  0.2741,  0.0000,  0.0477, -0.2902,  0.0000,  0.0613, -0.2806
     gen-CN num,      chemSROP11,             BOO,    surface curv,  0.2795,  0.2741,  0.0077,  0.0000, -0.2902,  0.0065,  0.0000, -0.2807
     gen-CN num,             BOO,    surface curv,      chemSROP12,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,    surface curv,             BOO,      chemSROP12,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,      chemSROP12,             BOO,    surface curv,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0007,  0.0000, -0.2810
     gen-CN num,             BOO,    surface curv,      chemSROP22,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,    surface curv,             BOO,      chemSROP22,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,      chemSROP22,             BOO,    surface curv,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,             BOO,    surface curv,       gCN-Ni-Ni,  0.1702,  0.1719,  0.1667,  1.2584, -1.2830,  0.1617,  0.9185, -1.2473
     gen-CN num,    surface curv,             BOO,       gCN-Ni-Ni,  0.2747,  0.2694,  0.0000,  0.1130, -0.3247,  0.0000,  0.1139, -0.3153
     gen-CN num,       gCN-Ni-Ni,             BOO,    surface curv,  0.2696,  0.2643,  0.0207,  0.0000, -0.3360,  0.0210,  0.0000, -0.3269
     gen-CN num,             BOO,    surface curv,       gCN-Ni-Pt,  0.1707,  0.1717,  0.1666,  0.5643, -1.2820,  0.1622,  0.7068, -1.2539
     gen-CN num,    surface curv,             BOO,       gCN-Ni-Pt,  0.2742,  0.2682,  0.0000,  0.0846, -0.3467,  0.0000,  0.0886, -0.3407
     gen-CN num,       gCN-Ni-Pt,             BOO,    surface curv,  0.2645,  0.2587,  0.0187,  0.0000, -0.3781,  0.0188,  0.0000, -0.3706
     gen-CN num,             BOO,    surface curv,       gCN-Pt-Ni,  0.1705,  0.1714,  0.1669,  0.7778, -1.2874,  0.1627,  0.9914, -1.2608
     gen-CN num,    surface curv,             BOO,       gCN-Pt-Ni,  0.2590,  0.2537,  0.0000,  0.2376, -0.4771,  0.0000,  0.2328, -0.4657
     gen-CN num,       gCN-Pt-Ni,             BOO,    surface curv,  0.2338,  0.2298,  0.0426,  0.0000, -0.5251,  0.0413,  0.0000, -0.5118
     gen-CN num,             BOO,    surface curv,       gCN-Pt-Pt,  0.1710,  0.1723,  0.1659,  0.0492, -1.2748,  0.1616,  0.0798, -1.2472
     gen-CN num,    surface curv,             BOO,       gCN-Pt-Pt,  0.2531,  0.2506,  0.0000,  0.0744, -0.5997,  0.0017,  0.0704, -0.5755
     gen-CN num,       gCN-Pt-Pt,             BOO,    surface curv,  0.2147,  0.2132,  0.0134,  0.0000, -0.6719,  0.0131,  0.0000, -0.6568
     gen-CN num,             BOO,    surface curv,        gCN-Ni-X,  0.1704,  0.1717,  0.1668,  0.4539, -1.2843,  0.1621,  0.4540, -1.2526
     gen-CN num,    surface curv,             BOO,        gCN-Ni-X,  0.2735,  0.2677,  0.0000,  0.0570, -0.3457,  0.0000,  0.0588, -0.3383
     gen-CN num,        gCN-Ni-X,             BOO,    surface curv,  0.2647,  0.2590,  0.0115,  0.0000, -0.3702,  0.0117,  0.0000, -0.3624
     gen-CN num,             BOO,    surface curv,        gCN-Pt-X,  0.1710,  0.1722,  0.1661,  0.0650, -1.2777,  0.1618,  0.0975, -1.2510
     gen-CN num,    surface curv,             BOO,        gCN-Pt-X,  0.2340,  0.2322,  0.0314,  0.0994, -0.7848,  0.0427,  0.0959, -0.7619
     gen-CN num,        gCN-Pt-X,             BOO,    surface curv,  0.1854,  0.1846,  0.0148,  0.0000, -0.7958,  0.0146,  0.0000, -0.7825
     gen-CN num,             BOO,    surface curv,           CN-Pt,  0.1709,  0.1721,  0.1664,  0.0660, -1.2810,  0.1622,  0.0896, -1.2546
     gen-CN num,    surface curv,             BOO,           CN-Pt,  0.2380,  0.2357,  0.0000,  0.0830, -0.8102,  0.0000,  0.0803, -0.7863
     gen-CN num,           CN-Pt,             BOO,    surface curv,  0.1794,  0.1782,  0.0132,  0.0000, -0.8548,  0.0130,  0.0000, -0.8435
     gen-CN num,             BOO,    surface curv,  exp neg strain,  0.1711,  0.1723,  0.1661,  0.1174, -1.2747,  0.1624,  0.3329, -1.2522
     gen-CN num,    surface curv,             BOO,  exp neg strain,  0.2769,  0.2714,  0.0000,  0.4293, -0.6909,  0.0000,  0.4358, -0.6871
     gen-CN num,  exp neg strain,             BOO,    surface curv,  0.1150,  0.1152,  0.1975,  0.0234, -1.5214,  0.1968,  0.3391, -1.5173
     gen-CN num,             BOO,    surface curv,          strain,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,    surface curv,             BOO,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,          strain,             BOO,    surface curv,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,             BOO,    surface curv,  inverse strain,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,    surface curv,             BOO,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,  inverse strain,             BOO,    surface curv,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,             BOO,      chemSROP11,      chemSROP12,  0.1710,  0.1723,  0.1660,  0.2248, -1.2722,  0.1615,  0.3329, -1.2416
     gen-CN num,      chemSROP11,             BOO,      chemSROP12,  0.2795,  0.2741,  0.0077,  0.0000, -0.2902,  0.0065,  0.0000, -0.2807
     gen-CN num,      chemSROP12,             BOO,      chemSROP11,  0.2795,  0.2741,  0.0000,  0.0477, -0.2902,  0.0013,  0.0618, -0.2807
     gen-CN num,             BOO,      chemSROP11,      chemSROP22,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP11,             BOO,      chemSROP22,  0.2795,  0.2741,  0.0077,  0.0000, -0.2902,  0.0065,  0.0000, -0.2807
     gen-CN num,      chemSROP22,             BOO,      chemSROP11,  0.2795,  0.2741,  0.0000,  0.0477, -0.2902,  0.0012,  0.0708, -0.2808
     gen-CN num,             BOO,      chemSROP11,       gCN-Ni-Ni,  0.1703,  0.1720,  0.1656,  0.1833, -1.2712,  0.1612,  0.1343, -1.2408
     gen-CN num,      chemSROP11,             BOO,       gCN-Ni-Ni,  0.2747,  0.2694,  0.0001,  0.1129, -0.3247,  0.0003,  0.1138, -0.3153
     gen-CN num,       gCN-Ni-Ni,             BOO,      chemSROP11,  0.2696,  0.2643,  0.0206,  0.0000, -0.3360,  0.0210,  0.0031, -0.3268
     gen-CN num,             BOO,      chemSROP11,       gCN-Ni-Pt,  0.1708,  0.1723,  0.1658,  0.0616, -1.2709,  0.1612,  0.0464, -1.2400
     gen-CN num,      chemSROP11,             BOO,       gCN-Ni-Pt,  0.2741,  0.2681,  0.0081,  0.0847, -0.3465,  0.0069,  0.0886, -0.3405
     gen-CN num,       gCN-Ni-Pt,             BOO,      chemSROP11,  0.2645,  0.2586,  0.0187,  0.0466, -0.3779,  0.0187,  0.0599, -0.3703
     gen-CN num,             BOO,      chemSROP11,       gCN-Pt-Ni,  0.1706,  0.1721,  0.1658,  0.0890, -1.2714,  0.1612,  0.0647, -1.2400
     gen-CN num,      chemSROP11,             BOO,       gCN-Pt-Ni,  0.2590,  0.2537,  0.0000,  0.2376, -0.4771,  0.0000,  0.2328, -0.4657
     gen-CN num,       gCN-Pt-Ni,             BOO,      chemSROP11,  0.2338,  0.2298,  0.0426,  0.0000, -0.5251,  0.0413,  0.0000, -0.5118
     gen-CN num,             BOO,      chemSROP11,       gCN-Pt-Pt,  0.1708,  0.1723,  0.1659,  0.0171, -1.2708,  0.1613,  0.0131, -1.2399
     gen-CN num,      chemSROP11,             BOO,       gCN-Pt-Pt,  0.2526,  0.2503,  0.0191,  0.0752, -0.6027,  0.0156,  0.0711, -0.5774
     gen-CN num,       gCN-Pt-Pt,             BOO,      chemSROP11,  0.2142,  0.2126,  0.0134,  0.1239, -0.6730,  0.0131,  0.1248, -0.6577
     gen-CN num,             BOO,      chemSROP11,        gCN-Ni-X,  0.1706,  0.1722,  0.1658,  0.0552, -1.2711,  0.1612,  0.0413, -1.2402
     gen-CN num,      chemSROP11,             BOO,        gCN-Ni-X,  0.2735,  0.2677,  0.0040,  0.0568, -0.3454,  0.0036,  0.0587, -0.3381
     gen-CN num,        gCN-Ni-X,             BOO,      chemSROP11,  0.2647,  0.2590,  0.0115,  0.0079, -0.3701,  0.0117,  0.0277, -0.3621
     gen-CN num,             BOO,      chemSROP11,        gCN-Pt-X,  0.1708,  0.1722,  0.1659,  0.0153, -1.2709,  0.1612,  0.0116, -1.2399
     gen-CN num,      chemSROP11,             BOO,        gCN-Pt-X,  0.2335,  0.2320,  0.0174,  0.0997, -0.7828,  0.0134,  0.0959, -0.7576
     gen-CN num,        gCN-Pt-X,             BOO,      chemSROP11,  0.1851,  0.1842,  0.0149,  0.0895, -0.7961,  0.0146,  0.0872, -0.7825
     gen-CN num,             BOO,      chemSROP11,           CN-Pt,  0.1708,  0.1722,  0.1659,  0.0120, -1.2710,  0.1612,  0.0091, -1.2399
     gen-CN num,      chemSROP11,             BOO,           CN-Pt,  0.2376,  0.2355,  0.0168,  0.0835, -0.8124,  0.0126,  0.0805, -0.7874
     gen-CN num,           CN-Pt,             BOO,      chemSROP11,  0.1791,  0.1779,  0.0132,  0.0869, -0.8550,  0.0130,  0.0823, -0.8434
     gen-CN num,             BOO,      chemSROP11,  exp neg strain,  0.1707,  0.1722,  0.1658,  0.0784, -1.2709,  0.1612,  0.0617, -1.2395
     gen-CN num,      chemSROP11,             BOO,  exp neg strain,  0.2767,  0.2713,  0.0092,  0.4324, -0.6936,  0.0073,  0.4372, -0.6881
     gen-CN num,  exp neg strain,             BOO,      chemSROP11,  0.1150,  0.1153,  0.1974,  0.0258, -1.5203,  0.1957,  0.0263, -1.5052
     gen-CN num,             BOO,      chemSROP11,          strain,  0.1711,  0.1724,  0.1657,  0.1903, -1.2703,  0.1612,  0.4111, -1.2399
     gen-CN num,      chemSROP11,             BOO,          strain,  0.2795,  0.2741,  0.0077,  0.0000, -0.2902,  0.0065,  0.0000, -0.2807
     gen-CN num,          strain,             BOO,      chemSROP11,  0.2795,  0.2741,  0.0000,  0.0477, -0.2902,  0.0000,  0.0612, -0.2806
     gen-CN num,             BOO,      chemSROP11,  inverse strain,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1611,  0.0000, -1.2397
     gen-CN num,      chemSROP11,             BOO,  inverse strain,  0.2795,  0.2741,  0.0077,  0.0000, -0.2902,  0.0065,  0.0000, -0.2807
     gen-CN num,  inverse strain,             BOO,      chemSROP11,  0.2795,  0.2741,  0.0000,  0.0477, -0.2902,  0.0000,  0.0612, -0.2806
     gen-CN num,             BOO,      chemSROP12,      chemSROP22,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,      chemSROP22,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0007,  0.0000, -0.2810
     gen-CN num,      chemSROP22,             BOO,      chemSROP12,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,             BOO,      chemSROP12,       gCN-Ni-Ni,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,       gCN-Ni-Ni,  0.2747,  0.2692,  0.0057,  0.1148, -0.3259,  0.0106,  0.1170, -0.3172
     gen-CN num,       gCN-Ni-Ni,             BOO,      chemSROP12,  0.2696,  0.2642,  0.0207,  0.0173, -0.3365,  0.0213,  0.0561, -0.3284
     gen-CN num,             BOO,      chemSROP12,       gCN-Ni-Pt,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,       gCN-Ni-Pt,  0.2742,  0.2681,  0.0035,  0.0852, -0.3475,  0.0087,  0.0899, -0.3423
     gen-CN num,       gCN-Ni-Pt,             BOO,      chemSROP12,  0.2645,  0.2586,  0.0187,  0.0193, -0.3788,  0.0189,  0.0557, -0.3722
     gen-CN num,             BOO,      chemSROP12,       gCN-Pt-Ni,  0.1711,  0.1724,  0.1657,  0.0000, -1.2704,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,       gCN-Pt-Ni,  0.2582,  0.2527,  0.0253,  0.2489, -0.4887,  0.0274,  0.2434, -0.4766
     gen-CN num,       gCN-Pt-Ni,             BOO,      chemSROP12,  0.2326,  0.2284,  0.0440,  0.1900, -0.5365,  0.0427,  0.2047, -0.5225
     gen-CN num,             BOO,      chemSROP12,       gCN-Pt-Pt,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,       gCN-Pt-Pt,  0.2531,  0.2506,  0.0000,  0.0744, -0.5997,  0.0000,  0.0704, -0.5753
     gen-CN num,       gCN-Pt-Pt,             BOO,      chemSROP12,  0.2147,  0.2132,  0.0134,  0.0000, -0.6719,  0.0131,  0.0000, -0.6568
     gen-CN num,             BOO,      chemSROP12,        gCN-Ni-X,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,        gCN-Ni-X,  0.2734,  0.2675,  0.0062,  0.0579, -0.3472,  0.0111,  0.0602, -0.3407
     gen-CN num,        gCN-Ni-X,             BOO,      chemSROP12,  0.2646,  0.2588,  0.0116,  0.0354, -0.3715,  0.0118,  0.0717, -0.3646
     gen-CN num,             BOO,      chemSROP12,        gCN-Pt-X,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,        gCN-Pt-X,  0.2340,  0.2323,  0.0000,  0.0991, -0.7806,  0.0000,  0.0956, -0.7564
     gen-CN num,        gCN-Pt-X,             BOO,      chemSROP12,  0.1854,  0.1846,  0.0148,  0.0000, -0.7958,  0.0146,  0.0000, -0.7825
     gen-CN num,             BOO,      chemSROP12,           CN-Pt,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,           CN-Pt,  0.2380,  0.2357,  0.0000,  0.0830, -0.8101,  0.0000,  0.0803, -0.7863
     gen-CN num,           CN-Pt,             BOO,      chemSROP12,  0.1794,  0.1782,  0.0132,  0.0000, -0.8548,  0.0130,  0.0000, -0.8435
     gen-CN num,             BOO,      chemSROP12,  exp neg strain,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,  exp neg strain,  0.2769,  0.2714,  0.0000,  0.4294, -0.6910,  0.0000,  0.4359, -0.6872
     gen-CN num,  exp neg strain,             BOO,      chemSROP12,  0.1150,  0.1153,  0.1975,  0.0107, -1.5210,  0.1958,  0.0230, -1.5063
     gen-CN num,             BOO,      chemSROP12,          strain,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,          strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0007,  0.0000, -0.2810
     gen-CN num,          strain,             BOO,      chemSROP12,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0001, -0.2809
     gen-CN num,             BOO,      chemSROP12,  inverse strain,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP12,             BOO,  inverse strain,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0006,  0.0000, -0.2810
     gen-CN num,  inverse strain,             BOO,      chemSROP12,  0.2796,  0.2742,  0.0000,  0.0000, -0.2904,  0.0000,  0.0000, -0.2809
     gen-CN num,             BOO,      chemSROP22,       gCN-Ni-Ni,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP22,             BOO,       gCN-Ni-Ni,  0.2747,  0.2693,  0.0022,  0.1149, -0.3259,  0.0039,  0.1170, -0.3170
     gen-CN num,       gCN-Ni-Ni,             BOO,      chemSROP22,  0.2696,  0.2642,  0.0208,  0.0110, -0.3369,  0.0213,  0.0210, -0.3283
     gen-CN num,             BOO,      chemSROP22,       gCN-Ni-Pt,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP22,             BOO,       gCN-Ni-Pt,  0.2742,  0.2682,  0.0000,  0.0846, -0.3467,  0.0018,  0.0891, -0.3414
     gen-CN num,       gCN-Ni-Pt,             BOO,      chemSROP22,  0.2645,  0.2587,  0.0187,  0.0000, -0.3781,  0.0188,  0.0097, -0.3712
     gen-CN num,             BOO,      chemSROP22,       gCN-Pt-Ni,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP22,             BOO,       gCN-Pt-Ni,  0.2582,  0.2527,  0.0105,  0.2492, -0.4888,  0.0116,  0.2442, -0.4773
     gen-CN num,       gCN-Pt-Ni,             BOO,      chemSROP22,  0.2324,  0.2283,  0.0442,  0.0878, -0.5377,  0.0428,  0.0914, -0.5237
     gen-CN num,             BOO,      chemSROP22,       gCN-Pt-Pt,  0.1711,  0.1724,  0.1657,  0.0000, -1.2703,  0.1612,  0.0000, -1.2398
     gen-CN num,      chemSROP22,             BOO,       gCN-Pt-Pt,  0.2531,  0.2506,  0.0000,  0.0744, -0.5997,  0.0000,  0.0704, -0.5753
